temperature,rainfall,humidity
27.58,245.00,86.70
16.69,290.12,82.17
33.09,138.26,80.46
35.15,247.45,85.29
22.24,209.91,37.58
31.60,290.22,78.31
25.66,243.33,48.42
37.23,23.24,73.35
36.13,213.98,29.76
28.14,160.65,76.45
32.29,4.93,97.77
37.08,75.39,23.49
27.39,276.53,27.51
22.83,277.82,29.89
33.84,239.66,54.45
20.50,294.53,43.26
24.71,241.96,84.55
36.64,3.06,57.90
33.11,86.35,58.76
25.10,9.19,77.36
20.37,28.23,48.96
23.90,65.65,48.26
22.10,151.07,80.55
19.40,254.26,82.40
33.58,258.59,21.15
21.30,184.86,31.50
26.35,278.45,37.05
24.65,150.02,48.13
39.55,266.71,43.32
24.78,136.22,73.48
17.00,83.17,86.25
17.25,274.92,35.37
29.77,116.38,65.04
29.98,151.02,49.43
25.47,98.66,60.46
25.80,198.85,69.66
16.35,298.51,91.49
27.91,7.65,35.38
27.62,269.95,26.96
18.74,1.18,70.18
17.60,109.27,51.53
18.09,50.58,33.03
17.53,227.20,29.37
30.24,15.18,64.71
19.91,166.05,44.04
21.29,88.48,99.79
19.34,40.10,52.47
38.95,231.55,36.98
36.37,65.23,70.31
20.76,67.10,39.54
23.19,82.52,59.53
20.25,176.03,58.61
27.30,197.90,56.28
15.49,5.28,83.69
31.78,72.56,37.33
28.08,129.29,92.34
37.47,99.59,83.31
19.11,265.25,46.65
35.10,236.31,34.45
34.80,187.77,42.36
18.18,101.41,46.61
24.96,210.20,64.55
19.25,253.09,23.71
21.37,178.45,93.15
21.58,235.34,27.89
28.91,224.73,42.34
25.29,171.52,28.74
38.69,93.65,40.53
18.16,223.73,87.01
39.34,62.04,69.21
20.77,233.85,38.19
34.32,241.36,89.74
23.47,246.64,84.06
18.58,141.87,80.29
36.45,57.74,87.81
22.72,29.92,69.57
31.47,223.01,60.11
29.16,265.88,49.91
26.79,195.25,37.90
27.40,43.25,64.59
33.31,280.47,91.16
17.19,296.73,67.52
31.70,130.01,93.57
37.40,178.45,48.55
16.44,233.17,75.61
18.52,220.92,71.89
32.92,290.34,73.63
25.93,34.46,71.60
25.09,174.22,37.73
18.42,207.58,31.49
27.67,267.03,98.29
18.16,262.23,23.62
26.92,293.40,57.42
34.09,153.62,54.01
21.46,249.23,48.80
27.02,128.18,82.56
39.80,126.69,79.63
32.17,76.00,92.42
36.03,245.47,51.64
25.37,295.74,65.13
34.20,76.90,91.38
16.01,16.84,99.51
18.07,244.66,97.54
20.08,186.07,77.43
25.05,287.91,31.46
36.14,75.67,21.85
23.66,21.31,86.02
31.37,147.73,87.28
32.73,25.64,79.71
29.65,78.54,42.39
23.93,37.79,71.19
29.43,67.24,45.30
23.56,31.84,56.05
17.10,286.17,50.59
39.82,83.57,93.09
18.18,133.17,38.73
16.81,269.58,66.21
36.96,203.20,48.88
22.55,185.41,73.05
31.26,211.67,65.17
23.23,248.65,93.92
24.79,263.30,28.13
21.55,192.79,37.65
23.58,267.00,81.31
25.27,160.62,49.50
33.01,83.19,33.26
27.79,264.02,60.27
38.59,162.44,72.17
16.05,271.84,23.59
27.58,12.05,43.33
29.61,119.25,84.75
38.00,284.34,61.62
16.23,74.90,22.83
29.34,282.46,42.56
36.34,286.17,71.13
21.05,264.64,35.95
36.91,169.10,86.19
15.48,194.08,74.13
33.31,260.89,57.71
38.33,232.77,93.25
31.43,189.03,51.34
25.98,294.68,38.81
16.12,205.70,72.91
38.00,292.64,65.86
26.76,17.22,46.82
15.72,41.69,47.49
32.25,135.44,51.86
27.05,115.46,43.29
18.11,234.82,76.82
20.36,48.18,72.11
16.61,292.83,55.26
29.36,94.52,51.83
30.55,128.68,49.20
27.64,82.42,42.68
35.43,173.81,26.86
36.53,17.59,41.46
30.39,44.90,45.70
15.32,223.74,63.81
32.38,55.95,81.90
25.45,70.65,51.66
29.14,237.89,95.58
31.23,27.99,86.19
23.76,131.24,98.78
37.93,6.92,90.10
18.35,104.04,69.34
31.79,209.69,67.88
15.11,27.03,30.36
38.12,266.50,77.79
17.81,272.85,68.02
17.37,31.50,60.55
23.33,297.22,75.46
24.34,89.26,55.52
20.36,25.23,61.91
29.63,1.52,51.87
26.07,122.56,77.39
15.85,188.94,90.13
22.99,99.65,87.27
35.26,251.02,82.88
32.24,214.98,21.10
33.12,105.05,92.95
32.45,220.29,41.99
22.77,282.15,91.04
17.49,27.93,35.76
21.81,91.83,55.17
35.79,139.00,79.95
39.51,149.40,71.22
27.35,162.66,53.27
15.24,90.19,74.29
18.50,200.18,63.92
23.05,193.53,42.06
29.46,173.35,71.71
16.88,34.13,36.34
38.58,143.09,75.52
24.13,106.87,20.25
37.81,147.31,63.90
34.51,276.56,52.09
33.89,144.16,44.25
30.17,4.19,61.26
30.67,131.65,71.62
30.95,246.19,97.22
30.72,234.02,86.65
28.84,154.02,77.37
39.66,74.93,58.32
33.31,139.53,51.37
34.42,169.11,22.60
36.81,299.96,48.73
20.39,193.25,87.87
17.10,208.28,50.72
27.07,147.44,56.93
27.85,106.35,41.75
35.73,243.89,41.93
26.09,148.48,24.95
29.27,298.41,69.10
28.18,137.14,55.85
15.96,20.40,68.48
30.38,204.77,63.75
35.70,13.99,83.91
18.94,75.15,80.08
29.86,106.12,81.72
29.84,221.85,59.94
19.10,148.27,48.31
18.09,8.59,94.67
39.50,185.05,24.34
24.84,123.43,32.21
20.69,276.55,53.57
19.28,149.87,69.12
31.69,212.69,20.66
30.24,65.66,77.55
31.09,228.29,64.70
17.20,216.29,58.78
37.34,271.22,53.88
24.73,10.15,61.56
22.83,134.25,32.94
26.56,203.75,28.70
24.75,28.55,43.17
36.59,123.18,76.76
38.23,282.64,67.06
22.59,130.78,58.41
36.60,295.62,65.72
34.54,17.05,64.74
38.27,215.35,44.56
21.14,174.30,27.80
29.42,150.16,91.74
21.86,291.25,67.99
35.60,38.90,75.82
15.13,268.80,57.12
29.12,207.37,80.52
23.48,77.70,66.76
23.07,270.50,24.30
31.12,128.79,91.21
36.29,244.27,44.44
30.23,116.65,31.03
36.33,255.28,27.04
21.61,190.99,77.64
27.99,42.31,76.32
26.26,194.90,76.01
15.29,57.40,93.26
28.92,123.58,47.92
31.54,51.09,64.89
29.80,6.60,69.56
33.41,63.57,98.36
29.28,160.91,44.99
16.67,144.47,96.51
17.91,150.45,31.90
29.91,74.31,81.12
21.87,205.55,70.63
16.99,211.28,85.35
25.74,107.39,22.29
28.86,264.35,26.25
23.22,193.21,25.58
33.01,213.91,67.44
31.09,83.20,68.23
23.32,0.18,92.49
33.87,259.61,57.41
31.22,246.73,25.44
30.94,36.96,36.76
28.84,112.23,20.65
15.28,198.40,82.14
32.41,195.63,85.25
24.40,258.11,99.84
38.57,42.08,52.98
35.45,128.98,21.54
29.69,29.17,38.78
21.30,116.88,67.02
20.09,4.53,96.96
23.51,269.48,28.29
26.91,158.11,29.73
22.40,254.94,76.14
27.87,17.97,73.38
19.13,68.24,40.04
39.44,77.81,85.05
17.70,116.01,30.30
38.30,240.86,94.06
37.84,115.97,36.08
28.13,61.40,26.51
33.12,19.50,47.16
25.90,23.85,35.03
30.75,228.01,62.16
23.51,133.44,74.95
22.53,217.85,59.27
29.46,204.69,72.85
27.45,40.61,49.19
29.49,42.87,22.23
22.17,226.60,97.93
24.17,216.38,85.55
17.10,113.41,25.87
16.31,23.23,55.93
21.34,3.63,70.80
16.86,86.45,35.25
17.59,2.77,66.24
35.32,69.02,62.69
15.97,125.85,36.66
31.47,36.42,31.30
21.81,31.28,80.72
36.79,268.93,45.81
27.12,175.64,39.52
22.64,280.34,79.03
27.94,103.75,78.89
24.55,203.14,42.11
29.11,61.41,89.81
17.86,185.50,75.06
39.92,38.88,47.66
25.64,0.62,54.20
23.71,279.46,78.14
32.76,166.47,36.93
24.10,278.08,57.50
35.83,100.15,72.28
26.36,98.34,63.16
32.99,120.20,68.67
17.69,211.81,63.70
36.15,169.74,35.94
33.39,277.61,52.82
20.29,7.63,62.56
18.63,212.46,82.41
22.91,99.10,72.31
39.40,54.07,54.13
21.42,153.12,97.95
26.40,151.52,28.62
15.75,41.10,36.54
24.93,60.57,47.31
29.28,122.45,38.29
38.83,122.64,70.04
27.92,95.27,23.16
35.48,44.56,34.19
28.68,1.31,43.47
16.02,291.07,74.67
22.88,283.05,90.07
29.39,145.10,83.88
38.76,298.52,34.57
36.48,202.10,65.23
20.71,20.66,22.40
20.50,35.32,44.84
20.03,274.83,84.48
38.06,189.02,56.53
36.32,252.96,32.00
34.37,269.48,55.08
24.82,134.38,35.84
27.61,14.56,51.46
26.61,56.48,59.03
21.33,19.97,47.96
27.63,56.62,94.96
15.76,123.16,65.00
18.30,35.46,87.43
37.16,50.02,80.86
33.79,133.75,72.89
25.57,102.05,59.75
27.93,140.30,20.17
24.25,128.75,69.08
33.52,193.34,48.48
34.60,281.16,29.42
34.08,32.36,55.57
33.07,29.78,78.84
20.11,255.84,96.93
23.45,151.92,49.93
26.75,229.92,63.42
23.27,64.63,88.10
33.87,248.66,46.72
23.23,277.15,31.38
18.46,190.64,42.55
24.98,31.76,91.93
39.50,268.59,32.75
20.65,237.75,46.34
30.30,225.26,57.17
25.82,11.02,87.77
16.78,239.69,95.02
27.20,41.39,54.06
32.55,66.72,94.56
27.83,173.14,32.92
36.80,79.49,32.55
22.22,198.40,95.94
17.16,182.42,60.77
38.41,32.44,34.87
24.45,196.80,59.04
29.41,277.19,82.66
34.80,48.33,86.15
23.11,179.12,89.12
32.90,102.56,65.57
18.39,137.88,89.36
22.28,86.10,60.80
18.62,106.24,68.56
35.28,8.67,80.70
20.57,294.47,54.03
32.94,187.44,25.89
38.58,150.21,48.01
28.19,115.11,69.92
28.50,161.81,35.39
26.53,114.03,31.87
23.15,107.97,43.45
26.89,139.18,22.57
30.07,82.79,79.47
39.65,54.01,40.70
38.44,166.98,29.94
36.55,252.83,75.93
37.23,45.85,87.43
26.70,9.82,21.59
31.44,74.04,38.69
37.38,293.92,95.62
24.82,248.63,50.82
39.04,178.76,95.09
25.39,278.77,41.94
30.03,133.58,37.45
32.75,294.98,37.13
38.76,88.89,26.82
21.12,72.09,91.71
33.65,191.41,98.39
28.02,113.45,96.36
21.71,187.91,88.16
34.42,91.50,87.75
28.81,185.38,72.89
31.52,82.72,86.10
23.07,15.29,36.67
27.03,273.64,51.03
30.43,264.96,71.27
25.12,291.24,89.98
19.96,214.96,72.84
39.04,204.82,87.12
27.79,167.70,57.92
33.35,37.78,77.38
25.28,56.77,98.40
23.88,86.84,32.28
25.18,267.05,94.15
25.23,51.89,61.79
28.60,276.86,71.46
28.59,156.84,90.23
27.43,214.67,52.77
18.37,33.07,53.50
27.40,80.71,62.17
19.23,287.56,21.53
18.15,79.84,59.73
38.32,88.96,43.29
30.12,59.28,94.24
31.49,38.72,27.02
25.04,69.98,56.75
37.72,192.70,95.80
30.95,136.61,92.08
34.23,166.13,76.11
24.21,36.71,67.15
39.00,240.63,42.46
35.51,235.23,49.36
36.35,6.48,27.21
19.30,115.05,82.89
21.77,20.63,45.91
22.14,237.63,73.42
21.77,221.18,48.61
36.39,270.60,57.15
15.80,70.92,64.40
16.90,136.89,84.15
21.85,55.35,36.89
20.00,111.37,51.90
20.80,156.67,30.41
34.95,16.00,26.06
29.08,214.46,68.37
15.14,162.99,35.13
25.73,248.69,24.78
25.20,81.53,91.77
17.85,271.00,62.75
31.90,299.61,30.77
32.55,275.79,24.27
33.02,233.37,29.59
33.21,243.71,57.71
15.00,172.12,73.48
38.85,57.05,71.30
35.36,203.11,31.55
37.60,213.83,70.68
15.39,295.62,52.39
38.35,162.39,57.18
35.24,81.41,84.11
35.93,205.10,46.60
17.33,293.81,31.76
33.47,53.16,89.88
39.00,97.80,36.97
31.96,162.56,43.52
29.26,51.06,76.53
38.64,6.67,74.68
26.07,101.09,84.03
29.98,259.61,34.71
26.91,13.04,48.18
38.32,128.68,30.07
16.90,228.66,63.28
27.53,285.95,43.41
32.17,295.64,75.11
34.80,126.59,20.03
29.58,285.12,24.77
37.72,10.63,54.60
38.55,223.78,96.65
16.61,192.82,91.27
25.06,74.86,99.52
15.59,152.20,53.35
23.24,38.87,23.73
28.42,261.48,44.48
37.77,107.37,74.06
36.16,187.81,30.81
18.19,47.63,44.00
17.33,61.85,24.49
29.73,297.59,58.00
28.30,225.93,36.71
21.66,288.59,27.30
37.49,88.76,52.90
38.18,49.37,48.10
25.07,150.92,63.00
37.26,148.40,79.92
24.60,52.48,29.01
33.42,219.97,83.29
26.90,108.53,22.10
18.06,55.91,55.45
38.20,99.60,66.99
26.35,169.10,96.56
33.36,217.94,65.91
24.18,144.57,32.70
15.47,157.68,61.40
17.51,41.68,51.66
27.41,274.41,58.35
32.25,278.62,35.77
23.37,205.03,60.07
32.39,5.29,32.00
32.47,161.12,79.52
32.60,188.77,67.51
27.31,298.40,26.28
37.87,298.82,91.17
27.23,257.28,69.31
26.26,19.15,45.29
19.98,285.98,23.65
22.69,183.80,70.58
16.06,240.27,49.88
30.84,122.16,92.61
21.21,95.90,22.79
22.60,138.97,23.13
34.27,44.06,95.94
23.18,107.12,97.19
21.05,257.29,22.22
19.23,11.39,77.28
34.37,45.26,37.72
18.24,37.53,76.11
26.34,120.92,89.50
27.67,299.10,28.07
32.18,52.01,39.10
30.83,43.64,21.93
35.27,274.52,23.51
16.12,264.62,22.37
22.41,9.67,84.05
22.00,225.51,43.86
18.65,196.64,59.46
22.23,230.32,83.03
22.74,148.35,59.60
28.05,297.41,54.34
31.59,13.15,20.93
24.53,70.31,65.44
32.99,118.96,29.98
23.40,134.93,81.17
22.26,276.41,40.62
28.53,168.00,73.93
15.59,13.53,71.70
16.99,122.36,69.33
25.45,124.95,41.36
38.57,289.65,41.37
33.04,179.76,89.04
17.20,190.70,21.02
36.16,213.98,34.52
33.31,231.01,68.81
30.27,190.52,85.36
35.51,71.16,48.67
25.10,262.21,72.28
20.54,219.64,64.57
27.80,222.56,25.16
28.72,298.97,69.74
28.46,240.76,85.11
29.13,248.75,99.40
38.72,285.42,22.37
37.56,45.34,72.80
36.89,149.32,53.16
35.04,174.17,20.78
38.59,98.78,69.15
17.46,251.82,29.79
21.63,228.73,50.29
27.38,216.26,40.91
36.16,299.14,48.89
27.63,77.81,59.42
33.70,220.64,48.74
18.47,165.42,64.22
21.31,93.90,39.09
33.29,48.18,70.83
19.12,268.77,88.30
23.78,178.64,37.93
21.62,247.48,60.63
23.75,163.60,71.90
32.71,65.99,65.17
24.20,101.26,49.25
28.88,114.46,71.38
17.50,291.88,22.26
35.13,1.69,49.59
24.25,295.70,62.61
31.21,294.14,21.65
33.13,298.85,60.61
20.24,142.98,72.34
37.12,289.14,80.74
30.41,118.68,29.07
25.72,7.89,99.25
19.56,67.30,68.49
38.56,283.59,49.06
33.88,4.13,39.93
20.20,163.80,65.83
23.44,22.68,90.54
35.24,85.92,61.65
32.39,26.43,72.92
34.14,257.86,48.62
26.03,177.32,51.05
32.91,270.63,42.89
24.66,206.51,76.45
20.28,291.31,48.74
30.82,152.96,35.26
39.40,191.61,49.55
22.77,172.89,88.31
26.52,145.28,79.06
31.85,253.79,46.77
28.54,193.36,92.54
36.09,240.39,25.99
34.04,235.91,23.98
16.46,57.31,30.20
39.96,195.05,29.32
33.81,59.89,27.03
36.60,175.00,72.91
31.28,203.23,68.07
36.41,299.17,71.81
17.81,9.16,75.07
23.69,27.37,80.55
36.91,23.11,36.57
20.04,119.51,69.78
16.96,246.48,66.40
34.70,253.22,95.49
35.89,221.09,38.59
19.07,269.06,24.70
36.36,96.86,72.28
32.17,26.45,79.21
28.00,17.45,42.66
35.76,255.64,65.67
25.48,219.13,24.76
19.85,209.58,96.80
22.12,101.90,28.79
27.63,113.97,25.41
28.28,287.43,23.53
35.14,19.14,54.18
34.78,232.12,27.77
29.53,92.89,79.57
34.52,11.72,91.91
19.79,222.77,40.82
16.25,99.27,70.30
36.84,216.64,23.39
16.89,212.30,50.93
21.17,160.44,43.44
32.38,233.21,38.29
25.24,174.31,71.58
36.91,85.99,30.42
22.45,220.23,88.86
15.30,176.74,73.19
22.52,3.82,76.86
29.45,270.49,94.83
24.40,163.69,95.39
28.37,260.59,64.13
36.91,264.82,59.63
37.81,133.49,46.83
21.65,152.30,77.25
26.55,124.73,63.06
28.73,134.83,94.63
38.73,268.54,39.09
39.97,236.44,44.82
20.89,37.96,45.29
33.17,183.09,84.48
24.45,298.77,27.92
15.20,178.67,56.45
15.23,235.76,54.21
26.51,230.72,25.85
27.21,105.10,52.86
15.56,111.55,61.07
32.17,217.22,25.21
22.35,150.00,60.79
29.00,171.17,96.74
22.52,213.87,98.31
19.18,233.27,62.53
25.18,81.45,61.21
20.81,44.04,42.84
28.37,87.54,99.77
19.97,152.26,41.94
27.71,102.64,56.23
18.93,170.51,20.23
31.77,16.04,47.94
33.85,152.93,25.72
17.76,110.40,79.51
26.70,160.40,64.88
16.77,126.76,65.77
29.95,85.27,42.92
21.61,271.23,85.19
28.19,55.43,20.26
27.94,204.41,46.69
38.11,277.39,72.76
28.73,161.60,92.63
29.57,262.92,38.77
25.04,37.46,63.29
38.73,148.14,63.04
34.43,137.11,89.93
22.14,2.44,24.04
36.11,132.98,53.96
25.81,110.71,34.60
35.72,200.94,21.72
35.57,281.50,31.76
19.72,25.74,98.12
32.53,98.24,37.19
22.27,133.22,94.80
22.44,136.56,36.42
22.41,232.44,94.50
33.14,133.02,72.37
20.75,8.15,29.06
15.02,213.03,66.55
32.88,265.45,45.48
19.28,154.17,50.65
17.61,174.33,55.21
20.94,48.88,53.82
24.50,66.19,73.13
26.90,70.55,81.47
16.11,129.22,46.33
39.26,278.44,93.95
32.90,156.54,95.08
23.08,57.63,23.26
22.97,79.83,21.19
26.21,115.20,54.01
30.66,186.98,67.25
18.66,132.01,42.23
19.72,117.73,40.75
36.49,169.42,74.27
21.41,72.55,68.14
24.50,23.67,33.37
36.78,7.32,90.76
31.58,75.38,74.40
23.54,27.48,49.01
32.09,100.90,74.69
15.49,231.88,29.01
33.39,214.89,57.46
27.18,183.28,33.52
35.33,255.75,23.31
38.87,84.62,47.07
38.14,265.52,32.06
37.73,119.77,70.68
27.80,120.27,73.93
24.00,121.61,31.90
26.63,29.43,21.97
32.25,292.65,83.42
37.10,41.55,20.16
20.17,102.27,47.51
37.95,95.79,59.57
35.38,22.40,85.49
39.47,45.68,87.08
37.01,13.46,78.00
22.00,87.72,39.78
17.65,260.00,77.61
17.81,101.83,39.72
22.28,37.11,37.17
30.35,193.71,63.77
35.11,298.98,74.31
37.48,69.70,24.24
30.59,83.87,24.80
15.14,291.55,82.73
19.66,53.63,88.76
17.49,153.36,68.36
24.08,71.90,54.31
27.53,279.71,87.63
16.08,294.46,78.31
23.71,244.41,66.37
19.48,94.44,45.58
31.18,121.05,35.84
26.61,72.69,53.49
27.38,267.23,42.95
25.69,274.37,47.14
38.90,125.66,61.25
20.37,196.96,33.53
27.92,49.67,84.49
33.40,130.48,31.64
28.92,189.45,58.48
38.23,115.62,79.68
24.45,107.28,58.80
26.59,0.30,48.88
17.21,241.29,57.99
30.22,266.80,87.89
22.21,290.84,99.23
19.01,215.78,70.49
28.61,164.64,83.48
28.31,80.79,21.16
16.90,299.79,90.43
32.46,176.93,96.32
30.59,204.35,66.01
19.73,204.72,80.30
26.74,253.58,61.02
33.01,2.90,42.90
28.24,66.07,88.18
24.89,199.66,67.75
23.06,268.54,66.35
30.26,205.60,72.73
38.48,124.05,88.48
31.79,108.47,78.55
16.87,221.38,36.89
26.52,222.37,57.35
37.27,182.12,98.42
17.36,87.44,64.36
39.72,277.55,95.06
38.73,165.56,85.07
16.96,237.15,73.28
38.34,64.29,47.95
24.08,103.21,44.35
36.12,262.37,71.47
25.46,15.03,54.60
26.02,153.69,83.90
30.86,144.51,80.84
34.36,225.37,44.97
15.84,84.57,76.22
29.83,65.72,59.56
19.67,277.84,45.86
23.65,171.51,53.04
23.70,31.41,91.63
26.73,57.91,48.76
23.35,299.65,42.99
17.68,58.68,48.14
18.64,183.14,37.17
15.84,126.04,63.57
26.76,265.68,31.79
38.86,226.55,85.40
17.89,179.09,38.05
38.66,3.22,67.84
33.33,263.94,30.00
30.94,133.40,98.28
31.13,279.47,56.37
35.67,148.66,85.77
17.67,208.27,81.49
27.62,20.79,77.10
32.43,223.55,86.19
29.67,101.40,28.04
35.82,105.41,74.28
16.81,35.60,41.27
32.27,44.06,82.87
28.35,55.73,96.55
24.48,98.46,92.12
23.51,267.59,29.20
30.52,110.48,49.56
37.27,217.31,49.15
27.40,24.82,29.78
35.62,177.33,27.85
25.05,144.57,50.79
17.56,293.39,99.37
16.54,253.86,65.52
16.28,136.45,69.74
24.50,232.54,57.68
23.43,57.91,72.99
32.95,168.70,96.53
33.57,22.39,67.10
16.27,104.43,25.20
20.53,67.76,59.43
21.86,215.67,99.42
28.69,147.03,50.99
18.61,225.32,67.51
18.35,154.59,28.53
38.59,25.95,31.29
35.11,220.61,89.97
19.52,249.97,44.03
25.16,271.06,44.44
23.89,171.60,50.98
34.78,226.08,97.32
27.76,225.61,26.75
18.20,46.72,85.50
33.47,49.27,47.32
24.92,21.27,87.96
21.57,95.97,99.34
24.39,142.05,47.89
27.44,299.37,30.35
23.58,129.30,31.55
21.05,217.87,80.70
24.96,208.02,31.59
15.48,61.34,40.83
34.31,17.55,36.35
19.27,163.80,48.45
16.10,210.09,25.95
31.34,299.48,88.54
34.35,107.58,88.81
35.35,268.91,53.03
27.34,114.58,68.97
20.13,206.82,71.36
33.43,179.48,79.94
32.49,15.89,61.66
21.16,23.52,60.83
37.59,6.23,70.50
17.61,111.25,76.24
39.57,223.74,47.74
36.51,51.83,46.43
32.20,181.76,41.58
38.47,86.65,63.91
33.06,239.10,48.81
19.76,239.52,63.23
26.05,232.62,52.48
16.79,157.45,86.94
24.74,85.37,25.85
33.54,242.83,65.78
24.66,55.83,66.05
23.26,86.93,50.70
29.88,55.18,53.68
36.81,202.26,84.01
16.19,205.87,42.45
24.64,195.75,89.71
18.96,124.68,91.71
32.38,30.05,72.05
17.64,273.35,81.83
31.62,152.32,69.04
22.15,122.09,62.02
19.97,176.65,97.33
38.41,57.84,42.61
15.46,39.76,32.33
25.94,121.66,43.00
15.54,68.17,69.17
27.09,73.29,34.81
27.53,267.75,92.71
23.04,159.23,52.88
18.30,145.04,88.00
24.41,206.84,39.94
31.81,285.46,45.05
34.56,33.66,24.74
28.27,250.06,40.62
29.75,175.21,59.23
20.02,43.85,95.69
22.18,89.14,51.11
19.05,144.71,71.18
21.23,207.35,54.22
20.62,72.78,23.74
27.99,160.46,60.28
29.07,205.40,25.27
38.62,134.62,90.70
19.89,258.91,80.24
31.04,260.84,50.29
35.43,141.21,71.22
29.01,291.88,28.96
21.38,22.68,76.20
21.56,1.01,85.82
15.98,114.20,85.74
22.64,180.33,42.74
33.62,188.76,41.10
16.19,142.93,61.71
20.48,37.46,97.42
32.66,51.15,93.64
34.57,255.64,48.77
26.38,260.37,82.39
32.45,202.17,93.71
24.70,199.27,40.87
19.00,179.30,86.42
24.95,60.88,41.43
29.50,128.48,47.46
38.70,208.77,35.91
16.72,161.18,60.57
27.68,5.57,87.46
23.22,286.07,62.24
27.71,253.44,29.88
15.60,78.16,40.14
22.83,184.94,65.03
35.50,276.97,66.65
28.85,28.80,66.15
26.26,150.91,26.16
22.14,136.87,80.30
22.45,123.06,92.75
24.58,250.68,60.84
35.89,114.19,77.51
39.18,19.10,93.12
25.97,19.75,71.41
24.83,12.82,73.95
36.16,122.74,77.71
25.67,215.52,40.84
28.80,61.12,66.61
20.77,193.94,87.37
33.59,206.13,43.69
28.30,76.56,91.77
35.23,180.17,69.63
34.52,205.46,53.85
20.38,139.98,69.85
32.89,101.01,52.15
35.00,185.75,87.04
23.65,293.35,58.59
19.32,128.05,92.10
15.07,117.52,60.78
26.27,139.28,72.83
23.81,22.87,99.82
28.87,165.95,31.76
19.70,98.61,78.94
36.49,36.43,31.11
21.44,139.88,87.11
20.66,1.02,67.72
27.02,120.54,95.05
27.47,31.72,89.28
20.38,7.29,25.99
21.80,247.34,30.98
19.24,274.87,68.09
32.96,62.30,61.47
34.25,161.79,33.49
26.56,83.39,30.35
32.85,148.07,65.12
33.40,130.99,23.91
18.46,80.72,89.90
39.15,210.12,84.57
35.53,37.95,82.83
20.11,15.92,21.28
19.65,230.30,23.81
18.14,199.78,63.99
18.46,149.56,99.55
33.70,140.34,47.39
26.74,149.22,47.55
34.57,131.11,30.74
33.66,117.87,73.95
30.12,149.91,71.73
32.16,158.55,28.11
15.46,207.57,57.39
22.79,213.36,73.37
30.95,113.29,59.48
15.23,124.06,73.95
15.82,112.11,85.30
36.30,160.96,74.87
32.10,136.01,69.29
21.63,266.88,88.29
32.20,208.91,92.05
34.81,269.60,51.11
22.67,212.74,33.86
15.90,291.30,85.43
38.32,190.72,37.10
23.63,289.07,94.32
17.66,47.45,21.83
27.30,15.74,93.70
34.21,173.74,67.13
20.54,295.05,81.98
21.74,125.28,51.88
21.07,63.61,99.34
39.79,156.46,38.20
19.94,194.64,41.15
29.39,94.55,24.11
38.13,214.43,95.24
18.67,292.53,56.48
39.27,269.09,73.99
38.69,87.48,75.00
37.11,98.02,89.96
20.36,111.46,73.19
30.85,118.37,64.96
34.02,30.10,76.83
39.65,228.59,80.08
19.51,109.60,34.87
34.15,263.95,28.77
23.47,278.08,25.99
19.39,7.33,49.92
25.53,296.55,59.84
34.85,213.01,69.25
26.62,156.12,96.64
28.44,116.86,46.46
39.88,155.56,80.87
24.98,97.39,62.51
30.39,186.81,37.61
24.13,27.89,69.22
24.82,186.34,97.37
32.39,82.60,29.94
38.45,5.29,60.58
28.56,165.81,24.13
34.21,173.53,45.70
17.23,127.97,69.65
20.28,21.69,87.28
27.55,268.00,78.43
15.50,183.43,57.03
21.32,34.71,92.74
27.94,153.28,44.22
15.37,149.18,80.32
21.61,18.12,57.92
27.85,182.06,91.89
29.33,242.50,83.79
38.14,224.70,92.12
31.13,60.89,37.14
25.37,258.69,73.45
38.26,102.76,79.08
34.62,283.95,79.39
20.00,21.52,60.32
18.27,145.86,20.90
31.90,179.14,40.91
29.00,74.30,45.86
34.74,231.41,88.16
33.47,188.07,87.27
30.63,5.43,28.37
39.66,182.51,95.99
28.34,147.44,34.60
17.83,58.81,53.15
35.71,298.72,37.21
21.30,269.15,88.83
34.43,87.75,79.95
38.93,162.32,48.28
32.42,94.95,74.55
29.90,232.65,34.75
26.51,279.10,50.58
24.11,107.65,50.17
23.83,241.68,39.03
30.91,149.52,90.10
33.78,118.97,74.31
31.96,281.53,42.40
19.96,153.12,39.37
27.35,140.22,21.44
34.79,201.73,47.73
26.89,78.37,62.14
28.42,97.44,42.22
34.28,279.61,76.04
31.53,203.56,52.94
25.23,247.99,45.31
37.39,81.33,95.12
19.06,163.14,41.02
39.89,291.42,51.86
17.97,95.61,50.58
15.37,48.14,39.30
37.25,153.27,37.40
21.12,116.35,44.19
33.24,47.87,89.14
35.28,266.57,81.37
36.47,297.22,74.48
39.79,170.57,56.57
22.35,232.40,60.62
32.76,257.71,41.37
17.88,210.29,25.95
25.17,13.25,46.48
36.20,47.29,59.65
24.19,21.30,24.59
29.78,2.96,27.06
27.59,91.80,41.04
31.15,117.71,49.37
39.32,72.31,51.47
16.39,19.38,29.43
29.35,158.96,38.07
36.58,82.00,40.93
27.03,238.81,25.41
16.96,2.42,46.09
29.01,252.76,25.78
23.30,286.43,76.28
18.87,214.84,50.88
36.23,220.09,46.14
28.04,280.07,30.12
38.33,62.72,38.12
35.15,298.37,38.62
32.32,232.04,98.82
15.13,217.97,86.83
25.70,108.33,21.22
19.94,163.73,69.35
37.77,196.18,40.47
19.36,186.10,28.35
22.15,211.50,76.45
27.92,24.71,30.53
